Filename,Line number,Column number,Producer component:Message number,Message text,Severity,Suppression type bitmask,Suppression justification,Rule Group,Rule Text,Team,Components
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,265,38,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,281,22,qacpp-5.3.0:4212,This non static member function does not access any member data.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,317,17,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,328,17,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,354,36,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,355,30,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,404,31,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/obj3d_detector/src/obj3d_detector.cpp,417,22,qacpp-5.3.0:4212,This non static member function does not access any member data.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,21,66,rcma-3.3.0:1724,"Static function or private method '::xper::mask_processor::loadImageOrFillWithDefault(,&={c::std::__1::vector<{c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>},{c::std::__1::allocator<_c><{c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>}>}>}>},&={c::vector<{c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>},{c::std::__1::allocator<_c><{c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>}>}>}>},ni)::@unnamed0::()@=(_,&={c::vector<{c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>},{c::std::__1::allocator<_c><{c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>}>}>}>})' of a class shall be used.",2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,127,17,qacpp-5.3.0:4206,POD member object 'out_width' is not initialized by constructor.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,127,17,qacpp-5.3.0:4206,POD member object 'batch' is not initialized by constructor.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,127,17,qacpp-5.3.0:4206,POD member object 'out_height' is not initialized by constructor.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,195,21,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,215,25,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,216,25,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,265,18,qacpp-5.3.0:2427,Direct use of fundamental type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,267,22,qacpp-5.3.0:2427,Direct use of fundamental type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/mask_processor/src/mask_processor.cpp,269,58,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera.cpp,122,114,qacpp-5.3.0:3000,This is an implicit conversion between signed and unsigned integer types.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,356,13,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,357,14,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,392,35,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,406,19,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,406,19,qacpp-5.3.0:3803,The return value of this function call is not used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,407,19,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,407,19,qacpp-5.3.0:3803,The return value of this function call is not used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,413,21,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/rectify_camera/rectify_camera_manager.cpp,414,21,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera.cpp,65,48,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera.cpp,177,19,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera.cpp,178,20,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera.cpp,353,41,qacpp-5.3.0:4283,This non const reference parameter is not modified.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_config.cpp,10,48,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_config.cpp,10,79,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_config.cpp,85,44,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_config.cpp,85,75,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_utils.cpp,63,17,qacpp-5.3.0:2008,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_utils.cpp,63,102,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_utils.cpp,194,38,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/src/virtual_camera_utils.cpp,198,38,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/include/virtual_camera_utils.h,43,5,qacpp-5.3.0:2203,This constructor could be used when implicit conversions from non-fundamental types are required.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/common/virtual_camera/include/virtual_camera.h,15,5,qacpp-5.3.0:2203,This constructor could be used when implicit conversions from non-fundamental types are required.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,171,19,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,179,19,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,184,16,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,184,33,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,184,50,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,189,16,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,194,6,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,218,38,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,315,30,qacpp-5.3.0:3361,Post-increment used as a sub-expression.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,321,6,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,395,30,qacpp-5.3.0:3361,Post-increment used as a sub-expression.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,402,6,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,412,6,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,523,6,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,577,6,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_marker_post_processs.hpp,600,23,qacpp-5.3.0:3804,The return value of this function performing side effects is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_lane_post_match.hpp,10,16,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_lane_post_match.hpp,10,41,qacpp-5.3.0:2008,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).",2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_lane_post_match.hpp,13,41,qacpp-5.3.0:3082,This expression uses function-style casts.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_lane_post_match.hpp,19,17,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_lane_post_match.hpp,19,41,qacpp-5.3.0:2008,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).",2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_lane_post_match.hpp,19,64,qacpp-5.3.0:2008,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).",2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/lane_freespace/viper_lane_fusion/alg_include/viper_lane_post_match.hpp,38,17,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
